CVE_ID,PublishTime,ModifyTime,Report,CVSSV3,AttackVector,AttackComplexity,PrivilegesRequired,UserInteraction,Scope,ConfidentialityImpact,IntegrityImpact,AvailabilityImpact
CVE-2012-1097,2012-05-17T11:00Z,2024-11-21T01:36Z,"The regset (aka register set) feature in the Linux kernel before 3.2.10 does not properly handle the absence of .get and .set methods, which allows local users to cause a denial of service (NULL pointer dereference) or possibly have unspecified other impact via a (1) PTRACE_GETREGSET or (2) PTRACE_SETREGSET ptrace call.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1101,2020-03-11T15:15Z,2024-11-21T01:36Z,"systemd 37-1 does not properly handle non-existent services, which causes a denial of service (failure of login procedure).",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1102,2021-07-09T11:15Z,2024-11-21T01:36Z,"It was discovered that the XML::Atom Perl module before version 0.39 did not disable external entities when parsing XML from potentially untrusted sources. This may allow attackers to gain read access to otherwise protected resources, depending on how the library is used.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-1104,2019-12-05T18:15Z,2024-11-21T01:36Z,A Security Bypass vulnerability exists in the phpCAS 1.2.2 library from the jasig project due to the way proxying of services are managed.,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2012-1105,2019-12-05T19:15Z,2024-11-21T01:36Z,An Information Disclosure vulnerability exists in the Jasig Project php-pear-CAS 1.2.2 package in the /tmp directory. The Central Authentication Service client library archives the debug logging file in an insecure manner.,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-1109,2019-11-12T15:15Z,2024-11-21T01:36Z,mwlib 0.13 through 0.13.4 has a denial of service vulnerability when parsing #iferror magic functions,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1114,2019-12-05T21:15Z,2024-11-21T01:36Z,A Cross-Site Scripting (XSS) vulnerability exists in LDAP Account Manager (LAM) Pro 3.6 in the filter parameter to cmd.php in an export and exporter_id action. and the filteruid parameter to list.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1115,2019-12-05T21:15Z,2024-11-21T01:36Z,"A Cross-Site Scripting (XSS) vulnerability exists in LDAP Account Manager (LAM) Pro 3.6 in the export, add_value_form, and dn parameters to cmd.php.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1124,2020-02-11T20:15Z,2024-11-21T01:36Z,SQL injection vulnerability in search.php in phxEventManager 2.0 beta 5 allows remote attackers to execute arbitrary SQL commands via the search_terms parameter.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1146,2012-05-17T11:00Z,2024-11-21T01:36Z,"The mem_cgroup_usage_unregister_event function in mm/memcontrol.c in the Linux kernel before 3.2.10 does not properly handle multiple events that are attached to the same eventfd, which allows local users to cause a denial of service (NULL pointer dereference and system crash) or possibly have unspecified other impact by registering memory threshold events.",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1155,2019-11-14T16:15Z,2024-11-21T01:36Z,Moodle has a database activity export permission issue where the export function of the database activity module exports all entries even those from groups the user does not belong to,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-1156,2019-11-14T16:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has users' private files included in course backups,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-1157,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has a default repository capabilities issue where all repositories are viewable by all users by default,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-1158,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has a course information leak in gradebook where users are able to see hidden grade items in export,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-1159,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2: Overview report allows users to see hidden courses,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-1160,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has a permission issue in Forum Subscriptions where unenrolled users can subscribe/unsubscribe via mod/forum/index.php,2.7,NETWORK,LOW,HIGH,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2012-1161,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2: Course information leak via hidden courses being displayed in tag search results,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-1168,2019-11-14T16:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has a password and web services issue where when the user profile is updated the user password is reset if not specified.,8.2,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,LOW
CVE-2012-1169,2019-11-14T17:15Z,2024-11-21T01:36Z,"Moodle before 2.2.2 has Personal information disclosure, when administrative setting users name display is set to first name only full names are shown in page breadcrumbs.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-1170,2019-11-14T17:15Z,2024-11-21T01:36Z,Moodle before 2.2.2 has an external enrolment plugin context check issue where capability checks are not thorough,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1185,2012-06-05T22:55Z,2024-11-21T01:36Z,Multiple integer overflows in (1) magick/profile.c or (2) magick/property.c in ImageMagick 6.7.5 and earlier allow remote attackers to cause a denial of service (memory corruption) and possibly execute arbitrary code via crafted offset value in the ResolutionUnit tag in the EXIF IFD0 of an image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0247.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1186,2012-06-05T22:55Z,2024-11-21T01:36Z,Integer overflow in the SyncImageProfiles function in profile.c in ImageMagick 6.7.5-8 and earlier allows remote attackers to cause a denial of service (infinite loop) via crafted IOP tag offsets in the IFD in an image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0248.,5.5,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1187,2019-10-29T19:15Z,2024-11-21T01:36Z,Bitlbee does not drop extra group privileges correctly in unix.c,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1257,2019-11-20T20:15Z,2024-11-21T01:36Z,"Pidgin 2.10.0 uses DBUS for certain cleartext communication, which allows local users to obtain sensitive information via a dbus session monitor.",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-1258,2020-01-09T20:15Z,2024-11-21T01:36Z,"cgi-bin/userprefs.cgi in Plixer International Scrutinizer NetFlow & sFlow Analyzer before 9.0.1.19899 does not validate user permissions, which allow remote attackers to add user accounts with administrator privileges via the newuser, pwd, and selectedUserGroup parameters.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1259,2020-01-09T20:15Z,2024-11-21T01:36Z,"Multiple SQL injection vulnerabilities in Plixer International Scrutinizer NetFlow & sFlow Analyzer 8.6.2.16204, and possibly other versions before 9.0.1.19899, allow remote attackers to execute arbitrary SQL commands via the (1) addip parameter to cgi-bin/scrut_fa_exclusions.cgi, (2) getPermissionsAndPreferences parameter to cgi-bin/login.cgi, or (3) possibly certain parameters to d4d/alarms.php as demonstrated by the search_str parameter.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1260,2020-01-09T20:15Z,2024-11-21T01:36Z,"Cross-site scripting (XSS) vulnerability in cgi-bin/userprefs.cgi in Plixer International Scrutinizer NetFlow & sFlow Analyzer 8.6.2.16204, and possibly other versions before 9.0.1.19899, allows remote attackers to inject arbitrary web script or HTML via the newUser parameter. NOTE: this might not be a vulnerability, since an administrator might already have the privileges to create arbitrary script.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1261,2020-01-09T20:15Z,2024-11-21T01:36Z,Cross-site scripting (XSS) vulnerability in cgi-bin/scrut_fa_exclusions.cgi in Plixer International Scrutinizer NetFlow and sFlow Analyzer 8.6.2.16204 and other versions before 9.0.1.19899 allows remote attackers to inject arbitrary web script or HTML via the standalone parameter.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1301,2017-04-13T17:59Z,2024-11-21T01:36Z,"The FeedProxy.aspx script in Umbraco 4.7.0 allows remote attackers to proxy requests on their behalf via the ""url"" parameter.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1316,2020-01-15T14:15Z,2024-11-21T01:36Z,Cisco IronPort Web Security Appliance does not check for certificate revocation which could lead to MITM attacks,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1326,2020-01-15T14:15Z,2024-11-21T01:36Z,Cisco IronPort Web Security Appliance up to and including 7.5 does not validate the basic constraints of the certificate authority which could lead to MITM attacks,7.4,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2012-1342,2012-08-06T17:55Z,2024-11-21T01:36Z,"Cisco Carrier Routing System (CRS) 3.9, 4.0, and 4.1 allows remote attackers to bypass ACL entries via fragmented packets, aka Bug ID CSCtj10975.",5.8,NETWORK,LOW,NONE,NONE,CHANGED,NONE,LOW,NONE
CVE-2012-1495,2020-01-27T15:15Z,2024-11-21T01:37Z,install/index.php in WebCalendar before 1.2.5 allows remote attackers to execute arbitrary code via the form_single_user_login parameter.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1496,2020-01-27T15:15Z,2024-11-21T01:37Z,Local file inclusion in WebCalendar before 1.2.5.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1500,2020-02-13T17:15Z,2024-11-21T01:37Z,Stored XSS vulnerability in UpdateFieldJson.jspa in JIRA 4.4.3 and GreenHopper before 5.9.8 allows an attacker to inject arbitrary script code.,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1516,2012-05-04T16:55Z,2024-11-21T01:37Z,"The VMX process in VMware ESXi 3.5 through 4.1 and ESX 3.5 through 4.1 does not properly handle RPC commands, which allows guest OS users to cause a denial of service (memory overwrite and process crash) or possibly execute arbitrary code on the host OS via vectors involving data pointers.",9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH
CVE-2012-1535,2012-08-15T10:31Z,2024-12-19T20:13Z,"Unspecified vulnerability in Adobe Flash Player before 11.3.300.271 on Windows and Mac OS X and before 11.2.202.238 on Linux allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via crafted SWF content, as exploited in the wild in August 2012 with SWF content in a Word document.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1562,2020-01-15T13:15Z,2024-11-21T01:37Z,Joomla! core before 2.5.3 allows unauthorized password change.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1563,2020-01-15T13:15Z,2024-11-21T01:37Z,Joomla! before 2.5.3 allows Admin Account Creation.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1566,2020-02-07T14:15Z,2024-11-21T01:37Z,LinuxMint as of 2012-03-19 has temporary file creation vulnerabilities in mintNanny.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1567,2020-02-07T14:15Z,2024-11-21T01:37Z,LinuxMint as of 2012-03-19 has temporary file creation vulnerabilities in mintUpdate.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-1572,2019-11-12T17:15Z,2024-11-21T01:37Z,OpenStack Keystone: extremely long passwords can crash Keystone by exhausting stack space,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1577,2019-12-10T19:15Z,2024-11-21T01:37Z,lib/libc/stdlib/random.c in OpenBSD returns 0 when seeded with 0.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1592,2019-12-05T21:15Z,2024-11-21T01:37Z,"A local code execution issue exists in Apache Struts2 when processing malformed XSLT files, which could let a malicious user upload and execute arbitrary files.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1610,2012-06-05T22:55Z,2024-11-21T01:37Z,Integer overflow in the GetEXIFProperty function in magick/property.c in ImageMagick before 6.7.6-4 allows remote attackers to cause a denial of service (out-of-bounds read) via a large component count for certain EXIF tags in a JPEG image.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2012-0259.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1615,2019-12-06T16:15Z,2024-11-21T01:37Z,A Privilege Escalation vulnerability exits in Fedoraproject Sectool due to an incorrect DBus file.,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1622,2017-10-26T20:29Z,2024-11-21T01:37Z,Apache OFBiz 10.04.x before 10.04.02 allows remote attackers to execute arbitrary code via unspecified vectors.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1637,2019-11-21T23:15Z,2024-11-21T01:37Z,"Cross-site scripting vulnerability (XSS) in the Quick Tabs module 6.x-2.x before 6.x-2.1, 6.x-3.x before 6.x-3.1, and 7.x-3.x before 7.x-3.3 for Drupal.",4.8,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1710,2012-05-03T22:55Z,2024-12-19T20:12Z,"Unspecified vulnerability in the Oracle WebCenter Forms Recognition component in Oracle Fusion Middleware 10.1.3.5 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Designer, a different vulnerability than CVE-2012-1709.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1723,2012-06-16T21:55Z,2024-11-21T01:37Z,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 update 4 and earlier, 6 update 32 and earlier, 5 update 35 and earlier, and 1.4.2_37 and earlier allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors related to Hotspot.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1798,2012-06-05T22:55Z,2024-11-21T01:37Z,The TIFFGetEXIFProperties function in coders/tiff.c in ImageMagick before 6.7.6-3 allows remote attackers to cause a denial of service (out-of-bounds read and crash) via a crafted EXIF IFD in a TIFF image.,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH
CVE-2012-1823,2012-05-11T10:15Z,2024-11-21T01:37Z,"sapi/cgi/cgi_main.c in PHP before 5.3.12 and 5.4.x before 5.4.2, when configured as a CGI script (aka php-cgi), does not properly handle query strings that lack an = (equals sign) character, which allows remote attackers to execute arbitrary code by placing command-line options in the query string, related to lack of skipping a certain php_getopt for the 'd' case.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1856,2012-08-15T01:55Z,2024-12-19T18:30Z,"The TabStrip ActiveX control in the Common Controls in MSCOMCTL.OCX in Microsoft Office 2003 SP3, Office 2003 Web Components SP3, Office 2007 SP2 and SP3, Office 2010 SP1, SQL Server 2000 SP4, SQL Server 2005 SP4, SQL Server 2008 SP2, SP3, R2, R2 SP1, and R2 SP2, Commerce Server 2002 SP4, Commerce Server 2007 SP2, Commerce Server 2009 Gold and R2, Host Integration Server 2004 SP1, Visual FoxPro 8.0 SP1, Visual FoxPro 9.0 SP2, and Visual Basic 6.0 Runtime allows remote attackers to execute arbitrary code via a crafted (1) document or (2) web page that triggers system-state corruption, aka ""MSCOMCTL.OCX RCE Vulnerability.""",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1889,2012-06-13T04:46Z,2024-12-19T20:12Z,"Microsoft XML Core Services 3.0, 4.0, 5.0, and 6.0 accesses uninitialized memory locations, which allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-1903,2020-02-13T17:15Z,2024-11-21T01:38Z,XSS in Telligent Community 5.6.583.20496 via a flash file and related to the allowScriptAccess parameter.,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1915,2020-01-09T21:15Z,2024-11-21T01:38Z,EllisLab CodeIgniter 2.1.2 allows remote attackers to bypass the xss_clean() Filter and perform XSS attacks.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1932,2020-02-19T15:15Z,2024-11-21T01:38Z,A cross-site scripting (XSS) vulnerability in Wolf CMS 0.75 and earlier allows remote attackers to inject arbitrary web script or HTML via the setting[admin_email] parameter to admin/setting.,4.8,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-1994,2020-02-10T16:15Z,2024-11-21T01:38Z,HP Systems Insight Manager before 7.0 allows a remote user on adjacent network to access information,5.7,ADJACENT_NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-20001,2021-12-21T16:15Z,2024-11-21T01:38Z,"PrestaShop before 1.5.2 allows XSS via the ""<object data='data:text/html"" substring in the message field.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2055,2012-04-05T14:55Z,2024-11-21T01:38Z,"GitHub Enterprise before 20120304 does not properly restrict the use of a hash to provide values for a model's attributes, which allows remote attackers to set the public_key[user_id] value via a modified URL for the public-key update form, related to a ""mass assignment"" vulnerability.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-2078,2019-11-21T23:15Z,2024-11-21T01:38Z,Cross-site scripting (XSS) vulnerability in the Activity module 6.x-1.x for Drupal.,4.8,NETWORK,LOW,HIGH,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2079,2019-11-22T00:15Z,2024-11-21T01:38Z,A cross-site request forgery (CSRF) vulnerability in the Activity module 6.x-1.x for Drupal.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2087,2020-01-23T15:15Z,2024-11-21T01:38Z,"ISPConfig 3.0.4.3: the ""Add new Webdav user"" can chmod and chown entire server from client interface.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2092,2019-12-06T17:15Z,2024-11-21T01:38Z,"A Security Bypass vulnerability exists in Ubuntu Cobbler before 2,2,2 in the cobbler-ubuntu-import script due to an error when verifying the GPG signature.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-2130,2019-12-06T18:15Z,2024-11-21T01:38Z,A Security Bypass vulnerability exists in PolarSSL 0.99pre4 through 1.1.1 due to a weak encryption error when generating Diffie-Hellman values and RSA keys.,7.4,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2012-2142,2020-01-09T21:15Z,2024-11-21T01:38Z,The error function in Error.cc in poppler before 0.21.4 allows remote attackers to execute arbitrary commands via a PDF containing an escape sequence for a terminal emulator.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2148,2019-12-06T18:15Z,2024-11-21T01:38Z,An issue exists in the property replacements feature in any descriptor in JBoxx AS 7.1.1 ignores java security policies,3.3,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-2160,2022-09-29T03:15Z,2024-11-21T01:38Z,"IBM Rational Change 5.3 is vulnerable to cross-site scripting, caused by improper validation of user-supplied input. A remote attacker could exploit this vulnerability using the SUPP_TEMPLATE_FLAG parameter in a specially-crafted URL to execute script in a victim's Web browser within the security context of the hosting Web site, once the URL is clicked. An attacker could use this vulnerability to steal the victim's cookie-based authentication credentials.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2166,2018-02-08T23:29Z,2024-11-21T01:38Z,"IBM XIV Storage System 2810-A14 and 2812-A14 devices before level 10.2.4.e-2 and 2810-114 and 2812-114 devices before level 11.1.1 have hardcoded passwords for unspecified accounts, which allows remote attackers to gain user access via unknown vectors. IBM X-Force ID: 75041.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2201,2022-09-29T03:15Z,2024-11-21T01:38Z,"IBM WebSphere MQ 7.1 is vulnerable to a denial of service, caused by an error when handling user ids. A remote attacker could exploit this vulnerability to bypass the security configuration setup on a SVRCONN channel and flood the queue manager.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-2204,2020-02-10T16:15Z,2024-11-21T01:38Z,InfoSphere Guardium aix_ktap module: DoS,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-2226,2020-01-09T21:15Z,2024-11-21T01:38Z,Invision Power Board before 3.3.1 fails to sanitize user-supplied input which could allow remote attackers to obtain sensitive information or execute arbitrary code by uploading a malicious file.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2237,2019-12-17T18:15Z,2024-11-21T01:38Z,"Multiple cross-site scripting (XSS) vulnerabilities in Mahara 1.4.x before 1.4.3 and 1.5.x before 1.5.2 allow remote attackers to inject arbitrary web script or HTML via vectors related to (1) javascript innerHTML as used when generating login forms, (2) links or (3) resources URLs, and (4) the Display name in a user profile.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2238,2019-11-21T14:15Z,2024-11-21T01:38Z,trytond 2.4: ModelView.button fails to validate authorization,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-2239,2012-11-24T20:55Z,2024-11-21T01:38Z,"Mahara 1.4.x before 1.4.4 and 1.5.x before 1.5.3 allows remote attackers to read arbitrary files or create TCP connections via an XML external entity (XXE) injection attack, as demonstrated by reading config.php.",9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2012-2248,2019-11-27T18:15Z,2024-11-21T01:38Z,An issue was discovered in dhclient 4.3.1-6 due to an embedded path variable.,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2312,2019-12-18T18:15Z,2024-11-21T01:38Z,"An Elevated Privileges issue exists in JBoss AS 7 Community Release due to the improper implementation in the security context propagation, A threat gets reused from the thread pool that still retains the security context from the process last used, which lets a local user obtain elevated privileges.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2350,2019-11-21T14:15Z,2024-11-21T01:38Z,pam_shield before 0.9.4: Default configuration does not perform protective action,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-2452,2020-02-11T20:15Z,2024-11-21T01:39Z,Multiple cross-site scripting (XSS) vulnerabilities in pragmaMx 1.x before 1.12.2 allow remote attackers to inject arbitrary web script or HTML via the (1) name parameter to modules.php or (2) img_url to includes/wysiwyg/spaw/editor/plugins/imgpopup/img_popup.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2517,2020-02-11T20:15Z,2024-11-21T01:39Z,Cross-site scripting (XSS) vulnerability in PrestaShop before 1.4.9 allows remote attackers to inject arbitrary web script or HTML via the index of the product[] parameter to ajax.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2539,2012-12-12T00:55Z,2024-12-20T03:56Z,"Microsoft Word 2003 SP3, 2007 SP2 and SP3, and 2010 SP1; Word Viewer; Office Compatibility Pack SP2 and SP3; and Office Web Apps 2010 SP1 allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via crafted RTF data, aka ""Word RTF 'listoverridecount' Remote Code Execution Vulnerability.""",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2576,2017-12-20T21:29Z,2024-11-21T01:39Z,"SQL injection vulnerability in the LoginServlet page in SolarWinds Storage Manager before 5.1.2, SolarWinds Storage Profiler before 5.1.2, and SolarWinds Backup Profiler before 5.1.2 allows remote attackers to execute arbitrary SQL commands via the loginName field.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2593,2020-02-06T14:15Z,2024-11-21T01:39Z,Cross-site scripting (XSS) vulnerability in the administrative interface in Atmail Webmail Server 6.4 allows remote attackers to inject arbitrary web script or HTML via the Date field of an email.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-2629,2020-02-20T04:15Z,2024-11-21T01:39Z,"Multiple cross-site request forgery (CSRF) and cross-site scripting (XSS) vulnerabilities in Axous 1.1.1 and earlier allow remote attackers to hijack the authentication of administrators for requests that (1) add an administrator account via an addnew action to admin/administrators_add.php; or (2) conduct cross-site scripting (XSS) attacks via the page_title parameter to admin/content_pages_edit.php; the (3) category_name[] parameter to admin/products_category.php; the (4) site_name, (5) seo_title, or (6) meta_keywords parameter to admin/settings_siteinfo.php; the (7) company_name, (8) address1, (9) address2, (10) city, (11) state, (12) country, (13) author_first_name, (14) author_last_name, (15) author_email, (16) contact_first_name, (17) contact_last_name, (18) contact_email, (19) general_email, (20) general_phone, (21) general_fax, (22) sales_email, (23) sales_phone, (24) support_email, or (25) support_phone parameter to admin/settings_company.php; or the (26) system_email, (27) sender_name, (28) smtp_server, (29) smtp_username, (30) smtp_password, or (31) order_notice_email parameter to admin/settings_email.php.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2656,2019-12-18T19:15Z,2024-11-21T01:39Z,"An XML eXternal Entity (XXE) issue exists in Restlet 1.1.10 in an endpoint using XML transport, which lets a remote attacker obtain sensitive information.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-2666,2021-07-09T11:15Z,2024-11-21T01:39Z,golang/go in 1.0.2 fixes all.bash on shared machines. dotest() in src/pkg/debug/gosym/pclntab_test.go creates a temporary file with predicable name and executes it as shell script.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2714,2020-01-09T20:15Z,2024-11-21T01:39Z,The BrowserID (Mozilla Persona) module 7.x-1.x before 7.x-1.3 for Drupal allows remote attackers to hijack the authentication of arbitrary users via the audience identifier.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
