CVE_ID,PublishTime,ModifyTime,Report,CVSSV3,AttackVector,AttackComplexity,PrivilegesRequired,UserInteraction,Scope,ConfidentialityImpact,IntegrityImpact,AvailabilityImpact
CVE-2013-1690,2013-06-26T03:19Z,2024-12-20T03:55Z,"Mozilla Firefox before 22.0, Firefox ESR 17.x before 17.0.7, Thunderbird before 17.0.7, and Thunderbird ESR 17.x before 17.0.7 do not properly handle onreadystatechange events in conjunction with page reloading, which allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a crafted web site that triggers an attempt to execute data at an unmapped memory location.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1744,2020-01-25T19:15Z,2024-11-21T01:50Z,IRIS citations management tool through 1.3 allows remote attackers to execute arbitrary commands.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1751,2019-11-07T22:15Z,2024-11-21T01:50Z,TWiki before 5.1.4 allows remote attackers to execute arbitrary shell commands by sending a crafted '%MAKETEXT{}%' parameter value containing Perl backtick characters.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1753,2020-03-11T17:15Z,2024-11-21T01:50Z,The gzip_decode function in the xmlrpc client library in Python 3.4 and earlier allows remote attackers to cause a denial of service (memory consumption) via a crafted HTTP request.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-1760,2020-02-11T18:15Z,2024-11-21T01:50Z,The Bug Genie before 3.2.6 has Multiple XSS and HTML Injection Vulnerabilities,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1771,2019-11-07T23:15Z,2024-11-21T01:50Z,The web server Monkeyd produces a world-readable log (/var/log/monkeyd/master.log) on gentoo.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-1793,2019-12-10T14:15Z,2024-11-21T01:50Z,openstack-utils openstack-db has insecure password creation,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-1809,2019-11-07T23:15Z,2024-11-21T01:50Z,Gambas before 3.4.0 allows remote attackers to move or manipulate directory contents or perform symlink attacks due to the creation of insecure temporary directories.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-1811,2019-11-07T23:15Z,2024-11-21T01:50Z,"An access control issue in MantisBT before 1.2.13 allows users with ""Reporter"" permissions to change any issue to ""New"".",4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-1816,2019-11-20T20:15Z,2024-11-21T01:50Z,MediaWiki before 1.19.4 and 1.20.x before 1.20.3 allows remote attackers to cause a denial of service (application crash) by sending a specially crafted request.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-1817,2019-11-20T20:15Z,2024-11-21T01:50Z,MediaWiki before 1.19.4 and 1.20.x before 1.20.3 contains an error in the api.php script which allows remote attackers to obtain sensitive information.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-1820,2019-11-08T15:15Z,2024-11-21T01:50Z,tuned before 2.x allows local users to kill running processes due to insecure permissions with tuned's ktune service.,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-1866,2020-01-30T14:15Z,2024-11-21T01:50Z,OpenSC OpenSC.tokend has an Arbitrary File Creation/Overwrite Vulnerability,6.1,PHYSICAL,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,HIGH
CVE-2013-1867,2020-01-30T14:15Z,2024-11-21T01:50Z,Gemalto Tokend 2013 has an Arbitrary File Creation/Overwrite Vulnerability,6.1,PHYSICAL,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,HIGH
CVE-2013-1889,2019-11-08T16:15Z,2024-11-21T01:50Z,mod_ruid2 before 0.9.8 improperly handles file descriptors which allows remote attackers to bypass security using a CGI script to break out of the chroot.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-1891,2022-06-24T15:15Z,2024-11-21T01:50Z,"In OpenCart 1.4.7 to 1.5.5.1, implemented anti-traversal code in filemanager.php is ineffective and can be bypassed.",6.5,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-1895,2020-01-28T15:15Z,2024-11-21T01:50Z,"The py-bcrypt module before 0.3 for Python does not properly handle concurrent memory access, which allows attackers to bypass authentication via multiple authentication requests, which trigger the password hash to be overwritten.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-1910,2019-10-31T19:15Z,2024-11-21T01:50Z,"yum does not properly handle bad metadata, which allows an attacker to cause a denial of service and possibly have other unspecified impact via a Trojan horse file in the metadata of a remote repository.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1916,2022-06-24T15:15Z,2024-11-21T01:50Z,"In WordPress Plugin User Photo 0.9.4, when a photo is uploaded, it is only partially validated and it is possible to upload a backdoor on the server hosting WordPress. This backdoor can be called (executed) even if the photo has not been yet approved.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1924,2020-02-12T16:15Z,2024-11-21T01:50Z,Commerce Skrill (Formerly Moneybookers) has an Access bypass vulnerability in all versions prior to 7.x-1.2,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-1930,2019-10-31T20:15Z,2024-11-21T01:50Z,MantisBT 1.2.12 before 1.2.15 allows authenticated users to by the workflow restriction and close issues.,4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-1931,2019-10-31T20:15Z,2024-11-21T01:50Z,"A cross-site scripting (XSS) vulnerability in MantisBT 1.2.14 allows remote attackers to inject arbitrary web script or HTML via a version, related to deleting a version.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1932,2019-10-31T20:15Z,2024-11-21T01:50Z,A cross-site scripting (XSS) vulnerability in the configuration report page (adm_config_report.php) in MantisBT 1.2.13 allows remote authenticated users to inject arbitrary web script or HTML via a project name.,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1934,2019-10-31T20:15Z,2024-11-21T01:50Z,A cross-site scripting (XSS) vulnerability in the configuration report page (adm_config_report.php) in MantisBT 1.2.0rc1 before 1.2.14 allows remote authenticated users to inject arbitrary web script or HTML via a complex value.,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1937,2013-04-16T14:04Z,2024-11-21T01:50Z,"Multiple cross-site scripting (XSS) vulnerabilities in tbl_gis_visualization.php in phpMyAdmin 3.5.x before 3.5.8 might allow remote attackers to inject arbitrary web script or HTML via the (1) visualizationSettings[width] or (2) visualizationSettings[height] parameter. NOTE: a third party reports that this is ""not exploitable.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1938,2020-02-12T16:15Z,2024-11-21T01:50Z,Zimbra 2013 has XSS in aspell.php,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-1943,2013-07-16T14:08Z,2024-11-21T01:50Z,"The KVM subsystem in the Linux kernel before 3.0 does not check whether kernel addresses are specified during allocation of memory slots for use in a guest's physical address space, which allows local users to gain privileges or obtain sensitive information from kernel memory via a crafted application, related to arch/x86/kvm/paging_tmpl.h and virt/kvm/kvm_main.c.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-1945,2019-10-31T20:15Z,2024-11-21T01:50Z,ruby193 uses an insecure LD_LIBRARY_PATH setting.,3.3,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-1951,2019-10-31T20:15Z,2024-11-21T01:50Z,A cross-site scripting (XSS) vulnerability in MediaWiki before 1.19.5 and 1.20.x before 1.20.4 and allows remote attackers to inject arbitrary web script or HTML via Lua function names.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-20001,2021-02-12T20:15Z,2024-11-21T01:50Z,"An issue was discovered in OpenZFS through 2.0.3. When an NFS share is exported to IPv6 addresses via the sharenfs feature, there is a silent failure to parse the IPv6 address data, and access is allowed to everyone. IPv6 restrictions from the configuration are not applied.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-20002,2021-06-17T16:15Z,2024-11-21T01:50Z,Elemin allows remote attackers to upload and execute arbitrary PHP code via the Themify framework (before 1.2.2) wp-content/themes/elemin/themify/themify-ajax.php file.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-20003,2022-02-04T23:15Z,2024-11-21T01:50Z,"Z-Wave devices from Sierra Designs (circa 2013) and Silicon Labs (using S0 security) may use a known, shared network key of all zeros, allowing an attacker within radio range to spoof Z-Wave traffic.",8.3,ADJACENT_NETWORK,HIGH,NONE,NONE,CHANGED,HIGH,HIGH,HIGH
CVE-2013-20004,2022-02-06T21:15Z,2024-11-21T01:50Z,"A flaw was found in StarWind iSCSI target. StarWind service does not limit client connections and allocates memory on each connection attempt. An attacker could create a denial of service state by trying to connect a non-existent target multiple times. This affects iSCSI SAN (Windows Native) Version 6.0, build 2013-01-16.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2008,2020-02-07T14:15Z,2024-11-21T01:50Z,WordPress Super Cache Plugin 1.3 has XSS.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-2009,2020-02-07T14:15Z,2024-11-21T01:50Z,WordPress WP Super Cache Plugin 1.2 has Remote PHP Code Execution,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2010,2020-02-12T15:15Z,2024-11-21T01:50Z,WordPress W3 Total Cache Plugin 0.9.2.8 has a Remote PHP Code Execution Vulnerability,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2011,2019-12-26T21:15Z,2024-11-21T01:50Z,WordPress W3 Super Cache Plugin before 1.3.2 contains a PHP code-execution vulnerability which could allow remote attackers to inject arbitrary code. This issue exists because of an incomplete fix for CVE-2013-2009.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2012,2019-10-31T20:15Z,2024-11-21T01:50Z,autojump before 21.5.8 allows local users to gain privileges via a Trojan horse custom_install directory in the current working directory.,7.3,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2016,2019-12-30T22:15Z,2024-11-21T01:50Z,"A flaw was found in the way qemu v1.3.0 and later (virtio-rng) validates addresses when guest accesses the config space of a virtio device. If the virtio device has zero/small sized config space, such as virtio-rng, a privileged guest user could use this flaw to access the matching host's qemu address space and thus increase their privileges on the host.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2018,2020-02-20T00:15Z,2024-11-21T01:50Z,Multiple SQL injection vulnerabilities in BOINC allow remote attackers to execute arbitrary SQL commands via unspecified vectors.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2024,2019-10-31T20:15Z,2024-11-21T01:50Z,"OS command injection vulnerability in the ""qs"" procedure from the ""utils"" module in Chicken before 4.9.0.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2049,2018-05-01T19:29Z,2024-11-21T01:50Z,Red Hat CloudForms 2 Management Engine (CFME) allows remote attackers to conduct session tampering attacks by leveraging use of a static secret_token.rb secret.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-2057,2020-02-11T18:15Z,2024-11-21T01:50Z,YaBB through 2.5.2: 'guestlanguage' Cookie Parameter Local File Include Vulnerability,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2060,2020-01-28T16:15Z,2024-11-21T01:50Z,The download_from_url function in OpenShift Origin allows remote attackers to execute arbitrary commands via shell metacharacters in the URL of a request to download a cart.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2075,2019-10-31T21:15Z,2024-11-21T01:50Z,"Multiple buffer overflows in the (1) R5RS char-ready, (2) tcp-accept-ready, and (3) file-select procedures in Chicken through 4.8.0.3 allows attackers to cause a denial of service (crash) by opening a file descriptor with a large integer value. NOTE: this issue exists because of an incomplete fix for CVE-2012-6122.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2091,2019-11-20T20:15Z,2024-11-21T01:51Z,SQL injection vulnerability in Dolibarr ERP/CRM 3.3.1 allows remote attackers to execute arbitrary SQL commands via the 'pays' parameter in fiche.php.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2092,2019-11-20T21:15Z,2024-11-21T01:51Z,Cross-site Scripting (XSS) in Dolibarr ERP/CRM 3.3.1 allows remote attackers to inject arbitrary web script or HTML in functions.lib.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-2093,2019-11-20T21:15Z,2024-11-21T01:51Z,Dolibarr ERP/CRM 3.3.1 does not properly validate user input in viewimage.php and barcode.lib.php which allows remote attackers to execute arbitrary commands.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2095,2019-12-10T14:15Z,2024-11-21T01:51Z,rubygem-openshift-origin-controller: API can be used to create applications via cartridge_cache.rb URI.prase() to perform command injection,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2097,2020-02-12T16:15Z,2024-11-21T01:51Z,ZPanel through 10.1.0 has Remote Command Execution,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2101,2019-12-03T14:15Z,2024-11-21T01:51Z,Katello has multiple XSS issues in various entities,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-2103,2019-12-03T14:15Z,2024-11-21T01:51Z,OpenShift cartridge allows remote URL retrieval,8.1,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-2106,2019-12-03T14:15Z,2024-11-21T01:51Z,webauth before 4.6.1 has authentication credential disclosure,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2108,2020-02-10T17:15Z,2024-11-21T01:51Z,WordPress WP Cleanfix Plugin 2.4.4 has CSRF,5.4,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,LOW,LOW,NONE
CVE-2013-2109,2020-02-10T17:15Z,2024-11-21T01:51Z,WordPress plugin wp-cleanfix has Remote Code Execution,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2115,2013-07-10T19:55Z,2024-11-21T01:51Z,Apache Struts 2 before 2.3.14.2 allows remote attackers to execute arbitrary OGNL code via a crafted request that is not properly handled when using the includeParams attribute in the (1) URL or (2) A tag. NOTE: this issue is due to an incomplete fix for CVE-2013-1966.,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2120,2020-02-11T20:15Z,2024-11-21T01:51Z,"The %{password(...)} macro in pastemacroexpander.cpp in the KDE Paste Applet before 4.10.5 in kdeplasma-addons does not properly generate passwords, which allows context-dependent attackers to bypass authentication via a brute-force attack.",8.4,LOCAL,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2128,2013-06-07T14:03Z,2024-11-21T01:51Z,"The tcp_read_sock function in net/ipv4/tcp.c in the Linux kernel before 2.6.34 does not properly manage skb consumption, which allows local users to cause a denial of service (system crash) via a crafted splice system call for a TCP socket.",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-2159,2019-12-10T15:15Z,2024-11-21T01:51Z,Monkey HTTP Daemon: broken user name authentication,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2166,2019-12-10T15:15Z,2024-11-21T01:51Z,python-keystoneclient version 0.2.3 to 0.2.5 has middleware memcache encryption bypass,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2167,2019-12-10T15:15Z,2024-11-21T01:51Z,python-keystoneclient version 0.2.3 to 0.2.5 has middleware memcache signing bypass,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2183,2019-12-10T15:15Z,2024-11-21T01:51Z,Monkey HTTP Daemon has local security bypass,7.1,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-2198,2020-01-30T21:15Z,2024-11-21T01:51Z,The Login Security module 6.x-1.x before 6.x-1.3 and 7.x-1.x before 7.x-1.3 for Drupal allows attackers to bypass intended restrictions via a crafted username.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2213,2020-02-11T20:15Z,2024-11-21T01:51Z,"The KRandom::random function in KDE Paste Applet after 4.10.5 in kdeplasma-addons uses the GNU C Library rand function's linear congruential generator, which makes it easier for context-dependent attackers to defeat cryptographic protection mechanisms by predicting the generator output.",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-2227,2019-11-01T17:15Z,2024-11-21T01:51Z,GLPI 0.83.7 has Local File Inclusion in common.tabs.php.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2228,2019-12-03T14:15Z,2024-11-21T01:51Z,SaltStack RSA Key Generation allows remote users to decrypt communications,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2233,2018-05-04T20:29Z,2024-11-21T01:51Z,Ansible before 1.2.1 makes it easier for remote attackers to conduct man-in-the-middle attacks by leveraging failure to cache SSH host keys.,7.4,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-2251,2013-07-20T03:37Z,2024-11-27T16:07Z,"Apache Struts 2.0.0 through 2.3.15 allows remote attackers to execute arbitrary OGNL expressions via a parameter with a crafted (1) action:, (2) redirect:, or (3) redirectAction: prefix.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2255,2019-11-01T19:15Z,2024-11-21T01:51Z,"HTTPSConnections in OpenStack Keystone 2013, OpenStack Compute 2013.1, and possibly other OpenStack components, fail to validate server-side SSL certificates.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-2257,2019-11-04T17:15Z,2024-11-21T01:51Z,Cryptocat before 2.0.42 has Group Chat ECC Private Key Generation Brute Force Weakness,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2258,2019-11-04T17:15Z,2024-11-21T01:51Z,Cryptocat before 2.0.22 has Nickname User Impersonation,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-2259,2019-11-04T17:15Z,2024-11-21T01:51Z,Cryptocat before 2.0.22 has Arbitrary Code Execution on Firefox Conversation Overview,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2260,2019-11-04T17:15Z,2024-11-21T01:51Z,Cryptocat before 2.0.22: Cryptocat.random() Function Array Key has Entropy Weakness,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2261,2019-11-04T16:15Z,2024-11-21T01:51Z,Cryptocat before 2.0.22 Chrome Extension 'img/keygen.gif' has Information Disclosure,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2262,2019-11-04T16:15Z,2024-11-21T01:51Z,Cryptocat strophe.js before 2.0.22 has information disclosure,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2267,2020-01-27T22:15Z,2024-11-21T01:51Z,PHP Code Injection vulnerability in FUDforum Bulletin Board Software 3.0.4 could allow remote attackers to execute arbitrary code on the system.,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2294,2020-01-30T21:15Z,2024-11-21T01:51Z,Multiple cross-site scripting (XSS) vulnerabilities in ViewGit before 0.0.7 allow remote repository users to inject arbitrary web script or HTML via a (1) tag name to the Shortlog table in templates/shortlog.php or branch name to the (2) Shortlog table in templates/shortlog.php or (3) Heads table in plates/summary.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-2474,2020-01-27T22:15Z,2024-11-21T01:51Z,Directory traversal vulnerability in AWS XMS 2.5 allows remote attackers to view arbitrary files via the 'what' parameter.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2499,2020-01-27T22:15Z,2024-11-21T01:51Z,SimpleHRM 2.3 and earlier could allow remote attackers to bypass the authentication process in 'user_manager.php' via spoofing a cookie.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2512,2021-01-26T23:15Z,2024-11-21T01:51Z,The ftpd gem 0.2.1 for Ruby allows remote attackers to execute arbitrary OS commands via shell metacharacters in a LIST or NLST command argument within FTP protocol traffic.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2513,2023-12-12T16:15Z,2024-11-21T01:51Z,The flash_tool gem through 0.6.0 for Ruby allows command execution via shell metacharacters in the name of a downloaded file.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2516,2019-02-15T21:29Z,2024-11-21T01:51Z,"Vulnerability in FileUtils v0.7, Ruby Gem Fileutils <= v0.7 Command Injection vulnerability in user supplied url variable that is passed to the shell.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2551,2013-03-11T10:55Z,2024-12-20T03:56Z,"Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2013, aka ""Internet Explorer Use After Free Vulnerability,"" a different vulnerability than CVE-2013-1308 and CVE-2013-1309.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2565,2019-02-15T21:29Z,2024-11-21T01:51Z,"A vulnerability in Mambo CMS v4.6.5 where the scripts thumbs.php, editorFrame.php, editor.php, images.php, manager.php discloses the root path of the webserver.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-2566,2013-03-15T21:55Z,2024-11-21T01:51Z,"The RC4 algorithm, as used in the TLS protocol and SSL protocol, has many single-byte biases, which makes it easier for remote attackers to conduct plaintext-recovery attacks via statistical analysis of ciphertext in a large number of sessions that use the same plaintext.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2567,2020-01-29T17:15Z,2024-11-21T01:51Z,"An Authentication Bypass vulnerability exists in the web interface in Zavio IP Cameras through 1.6.03 due to a hardcoded admin account found in boa.conf, which lets a remote malicious user obtain sensitive information.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2568,2020-01-29T18:15Z,2024-11-21T01:51Z,"A Command Injection vulnerability exists in Zavio IP Cameras through 1.6.3 via the ap parameter to /cgi-bin/mft/wireless_mft.cgi, which could let a remote malicious user execute arbitrary code.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2569,2020-01-29T18:15Z,2024-11-21T01:51Z,"A Security Bypass vulnerability exists in Zavio IP Cameras through 1.6.3 because the RTSP protocol authentication is disabled by default, which could let a malicious user obtain unauthorized access to the live video stream.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2570,2020-01-29T18:15Z,2024-11-21T01:51Z,"A Command Injection vulnerability exists in Zavio IP Cameras through 1.6.3 in the General.Time.NTP.Server parameter to the sub_C8C8 function of the binary /opt/cgi/view/param, which could let a remove malicious user execute arbitrary code.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2571,2020-01-28T15:15Z,2024-11-21T01:51Z,"Iris 3.8 before build 1548, as used in Xpient point of sale (POS) systems, allows remote attackers to execute arbitrary commands via a crafted request to TCP port 7510, as demonstrated by opening the cash drawer.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2572,2020-01-29T19:15Z,2024-11-21T01:51Z,"A Security Bypass vulnerability exists in TP-LINK IP Cameras TL-SC 3130, TL-SC 3130G, 3171G, 4171G, and 3130 1.6.18P12 due to default hard-coded credentials for the administrative Web interface, which could let a malicious user obtain unauthorized access to CGI files.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2573,2020-01-29T19:15Z,2024-11-21T01:51Z,"A Command Injection vulnerability exists in the ap parameter to the /cgi-bin/mft/wireless_mft.cgi file in TP-Link IP Cameras TL-SC 3130, TL-SC 3130G, 3171G. and 4171G 1.6.18P12s, which could let a malicious user execute arbitrary code.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2574,2020-01-29T19:15Z,2024-11-21T01:51Z,"An Access vulnerability exists in FOSCAM IP Camera FI8620 due to insufficient access restrictions in the /tmpfs/ and /log/ directories, which could let a malicious user obtain sensitive information.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2596,2013-04-13T02:59Z,2024-12-20T03:56Z,"Integer overflow in the fb_mmap function in drivers/video/fbmem.c in the Linux kernel before 3.8.9, as used in a certain Motorola build of Android 4.1.2 and other products, allows local users to create a read-write memory mapping for the entirety of kernel memory, and consequently gain privileges, via crafted /dev/graphics/fb0 mmap2 system calls, as demonstrated by the Motochopper pwn program.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-2600,2019-11-01T12:15Z,2024-11-21T01:52Z,MiniUPnPd has information disclosure use of snprintf(),7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-2612,2020-01-27T22:15Z,2024-11-21T01:52Z,Command-injection vulnerability in Huawei E587 3G Mobile Hotspot 11.203.27 allows remote attackers to execute arbitrary shell commands with root privileges due to an error in the Web UI.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
